Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather,rain
6/21/2012 0:00,26.5,19.9,67,20,25,100.61,1,8.75886
6/21/2012 1:00,25.9,19.6,68,22,25,100.6,1,24.1695
6/21/2012 2:00,25.1,19.3,70,11,25,100.6,1,21.2529
6/21/2012 3:00,24.6,18.9,71,11,25,100.58,1,198.791
6/21/2012 4:00,24,18.5,71,11,25,100.57,1,167.221
6/21/2012 5:00,24.1,18.2,70,17,24.1,100.6,1,450.405
6/21/2012 6:00,24.5,18.2,68,17,24.1,100.6,1,715.223
6/21/2012 7:00,25.6,18.6,65,17,24.1,100.6,1,512.127
6/21/2012 8:00,26,18.5,63,11,24.1,100.59,1,353.869
6/21/2012 9:00,28.1,19,58,19,24.1,100.52,1,81.5994
6/21/2012 10:00,29.4,19.3,55,17,24.1,100.47,1,4.60815
6/21/2012 11:00,30.8,20,53,13,24.1,100.42,1,5.97798
6/21/2012 12:00,31.8,20.8,52,15,24.1,100.36,1,18.5356
6/21/2012 13:00,31.6,20.6,52,24,24.1,100.32,2,16.2548
6/21/2012 14:00,32.6,20.4,49,20,24.1,100.25,1,70.7981
6/21/2012 15:00,33,19,44,24,24.1,100.2,1,66.1616
6/21/2012 16:00,32.5,17.9,42,24,24.1,100.14,1,267.215
6/21/2012 17:00,32.1,17.9,43,30,24.1,100.09,1,341.042
6/21/2012 18:00,31.1,18.5,47,22,24.1,100.06,1,540.907
6/21/2012 19:00,30.3,17.3,46,30,24.1,100.08,1,493.21
6/21/2012 20:00,28.9,17.6,51,22,24.1,100.1,1,291.549
6/21/2012 21:00,28.1,17.7,53,20,25,100.13,1,199.171
6/21/2012 22:00,27.5,17.8,55,17,25,100.14,1,126.285
6/21/2012 23:00,26.7,17.7,58,17,25,100.09,1,1.69035
6/22/2012 0:00,25.8,18.1,63,9,25,100.07,1,1.29152
6/22/2012 1:00,24.8,18.1,66,9,25,100.11,1,0.14722
6/22/2012 2:00,24.7,16.9,62,15,25,100.1,1,62.7686
6/22/2012 3:00,24,16.7,64,22,25,100.12,1,229.589
6/22/2012 4:00,23,16.7,68,19,24.1,100.14,1,302.197
6/22/2012 5:00,22.6,16.9,70,20,24.1,100.21,1,528.775
6/22/2012 6:00,22.7,17.2,71,19,24.1,100.28,2,415.257
6/22/2012 7:00,23.4,17.3,69,19,24.1,100.33,2,435.166
6/22/2012 8:00,23,17.3,70,17,24.1,100.37,2,282.872
6/22/2012 9:00,24.6,17.6,65,17,24.1,100.4,2,76.6518
6/22/2012 10:00,24.4,16.9,63,19,24.1,100.4,2,4.48053
6/22/2012 11:00,24.7,17.3,63,22,24.1,100.41,2,6.51869
6/22/2012 12:00,26.8,17.8,58,22,24.1,100.41,2,2.4001
6/22/2012 13:00,28,14.8,45,20,24.1,100.39,2,16.7112
6/22/2012 14:00,29.1,14,40,22,48.3,100.37,2,35.0165
6/22/2012 15:00,29,13.8,39,20,48.3,100.32,1,79.8924
6/22/2012 16:00,28.5,12.7,38,22,48.3,100.29,1,206.714
6/22/2012 17:00,27.9,12.4,38,24,48.3,100.29,1,606.088
6/22/2012 18:00,27.2,11.7,38,17,48.3,100.31,1,376.786
6/22/2012 19:00,25.7,11.7,42,11,48.3,100.38,2,401.075
6/22/2012 20:00,23.2,10.9,46,7,24.1,100.42,2,288.777
6/22/2012 21:00,22.8,11.8,50,9,25,100.47,2,190.116
6/22/2012 22:00,21.1,11.7,55,9,25,100.48,1,53.8007
6/22/2012 23:00,20,11.7,59,9,25,100.52,1,0.0104
6/23/2012 0:00,19.6,12.1,62,7,25,100.56,2,0.3257
6/23/2012 1:00,20.8,11.9,57,9,25,100.6,1,40.4723
6/23/2012 2:00,20.1,12,60,13,25,100.62,1,32.017
6/23/2012 3:00,19.5,12.3,63,13,25,100.65,1,169.242
6/23/2012 4:00,19.5,12.3,63,15,24.1,100.7,1,317.756
6/23/2012 5:00,19.3,12.4,64,15,48.3,100.82,2,525.691
6/23/2012 6:00,17.4,12.7,74,15,24.1,100.8,3,707.404
6/23/2012 7:00,18.6,13.7,73,11,48.3,100.84,2,367.376
6/23/2012 8:00,20,12.6,62,15,48.3,100.89,2,181.867
6/23/2012 9:00,21.5,11.8,54,15,48.3,100.9,2,72.9881
6/23/2012 10:00,22.2,11.7,51,7,48.3,100.91,2,32.9518
6/23/2012 11:00,23.8,11.4,46,11,48.3,100.89,2,1.97838
6/23/2012 12:00,25.1,9.8,38,13,48.3,100.85,2,7.07224
6/23/2012 13:00,25.6,9.6,36,19,48.3,100.84,1,22.9071
6/23/2012 14:00,26.1,7.1,30,15,48.3,100.82,1,78.9631
6/23/2012 15:00,26.4,5.7,27,13,48.3,100.86,2,203.005
6/23/2012 16:00,26.5,5.9,27,22,48.3,100.84,2,315.752
6/23/2012 17:00,26.4,4.4,24,15,48.3,100.83,1,224.887
6/23/2012 18:00,25.8,3.6,24,20,48.3,100.82,1,559.799
6/23/2012 19:00,25.8,3.5,24,13,48.3,100.84,1,624.073
6/23/2012 20:00,23.5,5.4,31,6,48.3,100.88,1,623.689
6/23/2012 21:00,20.1,7.3,43,0,25,100.95,1,133.63
6/23/2012 22:00,19.6,7.5,45,0,25,100.99,1,4.91701
6/23/2012 23:00,18.8,8.5,51,0,25,101.01,1,7.61877
6/24/2012 0:00,18.3,8.4,52,0,25,101,1,13.9546
6/24/2012 1:00,17.6,8.7,56,6,25,101.02,1,65.6833
6/24/2012 2:00,14.1,8.7,70,4,25,101.01,1,53.425
6/24/2012 3:00,14.9,9.1,68,0,25,101.02,1,29.6299
6/24/2012 4:00,14.4,9,70,11,48.3,101.04,1,229.508
6/24/2012 5:00,14,9.2,73,6,48.3,101.04,1,357.968
6/24/2012 6:00,17.8,10.5,62,4,48.3,101.04,1,487.922
6/24/2012 7:00,20,12.2,61,7,48.3,101.03,1,388.641
6/24/2012 8:00,22.2,10.6,48,7,48.3,101.03,1,212.273
6/24/2012 9:00,23.2,12.7,52,11,48.3,101,1,185.89
6/24/2012 10:00,24.3,13,49,15,48.3,100.97,1,48.9485
6/24/2012 11:00,26.3,12,41,17,48.3,100.91,1,0.01352
6/24/2012 12:00,27.1,8.4,31,9,48.3,100.82,1,10.7854
6/24/2012 13:00,27.3,9.9,34,17,48.3,100.75,2,28.6799
6/24/2012 14:00,26.8,9.4,33,19,48.3,100.67,2,123.023
6/24/2012 15:00,26.7,8.9,33,22,48.3,100.63,2,115.429
6/24/2012 16:00,26.4,8.7,33,19,24.1,100.61,2,234.761
6/24/2012 17:00,21.5,11.8,54,32,24.1,100.69,2,549.54
6/24/2012 18:00,19.4,12.7,65,26,24.1,100.71,3,327.091
6/24/2012 19:00,19,14,73,20,24.1,100.74,3,223.517
6/24/2012 20:00,18.7,14.5,77,24,24.1,100.69,3,269.975
6/24/2012 21:00,18.6,13.6,73,19,25,100.67,2,51.2185
6/24/2012 22:00,18.3,13.1,72,9,25,100.6,2,9.41034
6/24/2012 23:00,17.8,13.2,74,13,25,100.57,2,13.5853
6/25/2012 0:00,16.7,13.6,82,9,19.3,100.51,3,7.99686
6/25/2012 1:00,15.7,13.6,87,9,19.3,100.41,3,12.5831
6/25/2012 2:00,15.7,13.8,88,7,12.9,100.32,3,8.35921
6/25/2012 3:00,15.9,14.2,90,9,11.3,100.26,3,44.7567
6/25/2012 4:00,16.1,14.1,88,15,19.3,100.21,3,281.536
6/25/2012 5:00,16.4,14.3,87,15,19.3,100.21,2,786.245
6/25/2012 6:00,16.7,14.3,86,15,24.1,100.19,2,454.244
6/25/2012 7:00,17.2,13.8,80,15,24.1,100.18,2,696.272
6/25/2012 8:00,18.7,13.9,74,17,24.1,100.16,1,239.95
6/25/2012 9:00,18.8,13,69,26,24.1,100.13,2,70.0824
6/25/2012 10:00,17.9,12.8,72,24,24.1,100.12,3,3.32205
6/25/2012 11:00,19.8,13.1,65,22,24.1,100.1,2,0.06706
6/25/2012 12:00,19,11.9,63,26,24.1,100.12,2,3.05691
6/25/2012 13:00,19.7,12.4,63,19,24.1,100.12,2,5.51192
6/25/2012 14:00,20.2,12.2,60,26,24.1,100.13,2,0.05684
6/25/2012 15:00,18.8,10.8,60,28,24.1,100.09,2,297.624
6/25/2012 16:00,18.1,10.8,62,26,24.1,100.12,2,209.147
6/25/2012 17:00,16.5,10.8,69,26,24.1,100.14,2,732.781
6/25/2012 18:00,16,10.7,71,28,24.1,100.12,2,353.252
6/25/2012 19:00,15,10.9,76,22,24.1,100.14,2,407.441
6/25/2012 20:00,15.2,11.3,78,11,24.1,100.12,2,193.233
6/25/2012 21:00,16.6,12.3,76,13,25,100.13,2,162.603
6/25/2012 22:00,17.1,11.8,71,24,25,100.13,2,15.8119
6/25/2012 23:00,16.7,11.6,72,22,25,100.14,2,10.6704
6/26/2012 0:00,16.6,11.3,71,26,25,100.12,2,8.7212
6/26/2012 1:00,16.2,10.9,71,24,25,100.13,2,23.461
6/26/2012 2:00,15.7,10.6,72,11,25,100.11,2,42.3547
6/26/2012 3:00,15.8,10.5,71,13,25,100.12,2,118.086
6/26/2012 4:00,15.6,10.2,70,13,24.1,100.12,2,266.631
6/26/2012 5:00,15.4,10.2,71,17,24.1,100.16,2,547.481
6/26/2012 6:00,15.6,10.2,70,17,24.1,100.18,2,767.513
6/26/2012 7:00,16,10.4,69,11,24.1,100.19,2,306.786
6/26/2012 8:00,16.4,10.3,67,17,24.1,100.18,2,273.808
6/26/2012 9:00,16.9,10.5,66,9,24.1,100.16,2,177.51
6/26/2012 10:00,17,10.4,65,13,24.1,100.15,2,25.508
6/26/2012 11:00,17.6,10.8,64,11,24.1,100.12,2,0.04428
6/26/2012 12:00,16.9,11.5,70,15,24.1,100.12,3,14.8878
6/26/2012 13:00,16.2,10.9,71,26,19.3,100.1,2,5.67389
6/26/2012 14:00,16.3,11.6,74,20,19.3,100.07,3,53.2531
6/26/2012 15:00,16.6,11.4,71,20,24.1,100.03,2,120.237
6/26/2012 16:00,15.8,12.4,80,17,24.1,100,2,326.943
6/26/2012 17:00,16.1,12.5,79,13,24.1,99.99,3,605.515
6/26/2012 18:00,15.6,12.6,82,13,19.3,99.99,3,495.969
6/26/2012 19:00,15.4,12.6,83,15,19.3,99.93,3,737.185
6/26/2012 20:00,15.3,12.8,85,15,24.1,99.9,3,383.276
6/26/2012 21:00,15.4,12.9,85,15,12.9,99.9,3,153.624
6/26/2012 22:00,15.4,12.8,84,15,16.1,99.85,3,15.4586
6/26/2012 23:00,15.4,12.8,84,15,19.3,99.8,3,0.00822
6/27/2012 0:00,15.7,12.9,83,17,19.3,99.75,3,2.25106
6/27/2012 1:00,15.7,12.9,83,13,19.3,99.72,3,29.7185
6/27/2012 2:00,15.6,12.7,83,11,19.3,99.69,3,76.6334
6/27/2012 3:00,15.3,12.7,84,9,19.3,99.69,3,162.34
6/27/2012 4:00,15.2,12.4,83,13,19.3,99.72,3,280.501
6/27/2012 5:00,15.2,12.2,82,17,24.1,99.76,3,432.564
6/27/2012 6:00,15.4,12.2,81,15,24.1,99.79,3,468.194
6/27/2012 7:00,16.3,12.2,77,20,24.1,99.81,3,334.72
6/27/2012 8:00,18,12.9,72,28,24.1,99.83,2,185.82
6/27/2012 9:00,18,12,68,20,24.1,99.86,2,218.287
6/27/2012 10:00,18.7,13,69,20,24.1,99.89,3,130.107
6/27/2012 11:00,17.8,13.5,76,24,24.1,99.93,3,4.99061
6/27/2012 12:00,19.8,13.5,67,20,19.3,99.92,3,1.3331
6/27/2012 13:00,19.3,14.4,73,13,19.3,99.96,3,52.7534
6/27/2012 14:00,19.1,14.7,76,19,19.3,99.99,3,65.26
6/27/2012 15:00,19.6,15.1,75,19,24.1,100.02,2,109.438
6/27/2012 16:00,20.3,14.2,68,20,24.1,100.03,3,320.563
6/27/2012 17:00,19.9,14.3,70,20,24.1,100.05,2,766.414
6/27/2012 18:00,21.1,14.1,64,15,24.1,100.06,2,632.049
6/27/2012 19:00,19.4,13.8,70,17,24.1,100.09,3,608.192
6/27/2012 20:00,19.3,13.2,68,11,24.1,100.13,2,201.041
6/27/2012 21:00,19.3,12.7,66,13,25,100.19,2,244.715
6/27/2012 22:00,18.7,13.4,71,11,25,100.19,2,21.013
6/27/2012 23:00,17.5,14.1,80,9,25,100.17,2,19.4961
6/28/2012 0:00,17.2,14,81,6,25,100.17,2,0.29132
6/28/2012 1:00,17.7,13.3,75,11,25,100.15,2,33.7543
6/28/2012 2:00,17.6,13.4,76,7,25,100.16,2,13.1223
6/28/2012 3:00,17.5,13.3,76,6,25,100.18,3,227.216
6/28/2012 4:00,17.7,13.9,78,11,25,100.2,3,354.499
6/28/2012 5:00,17.6,13.7,78,9,48.3,100.25,2,522.397
6/28/2012 6:00,17.7,13.7,77,11,48.3,100.27,2,624.896
6/28/2012 7:00,18.6,14.2,76,11,48.3,100.29,2,358.844
6/28/2012 8:00,19.4,14.2,72,9,48.3,100.28,2,195.451
6/28/2012 9:00,20.4,14.1,67,11,48.3,100.27,2,55.233
6/28/2012 10:00,21.7,14.7,64,11,48.3,100.23,2,8.40755
6/28/2012 11:00,23,14.7,60,13,48.3,100.21,2,16.6593
6/28/2012 12:00,24.6,15.3,56,9,48.3,100.19,2,5.29986
6/28/2012 13:00,24.9,15,54,17,48.3,100.11,1,32.7776
6/28/2012 14:00,25.5,15.3,53,22,48.3,100.08,1,81.4802
6/28/2012 15:00,27,14.8,47,22,48.3,100.03,1,144.341
6/28/2012 16:00,27.1,14,45,22,48.3,100.01,1,438.896
6/28/2012 17:00,27.2,12.6,40,19,48.3,99.92,2,644.838
6/28/2012 18:00,26.4,12.1,41,19,48.3,99.9,2,604.175
6/28/2012 19:00,25.4,12.9,46,13,48.3,99.91,2,423.692
6/28/2012 20:00,24.1,13.5,52,11,24.1,99.89,1,247.244
6/28/2012 21:00,23.6,14.3,56,11,25,99.95,1,140.361
6/28/2012 22:00,22.5,15,63,11,25,99.88,2,52.6143
6/28/2012 23:00,21.9,15.4,67,15,25,99.85,2,0.92268
6/29/2012 0:00,22.2,14,60,15,25,99.83,3,0.81033
6/29/2012 1:00,21.1,14.7,67,4,25,99.75,2,7.77238
6/29/2012 2:00,20.3,15.3,73,7,25,99.71,2,10.455
6/29/2012 3:00,19.5,16.1,81,7,9.7,99.71,3,330.499
6/29/2012 4:00,18.8,16.5,86,9,24.1,99.68,2,197.267
6/29/2012 5:00,18.9,16.4,85,13,24.1,99.71,2,603.185
6/29/2012 6:00,19.7,16.7,83,17,24.1,99.72,2,276.94
6/29/2012 7:00,21.4,16.7,75,20,24.1,99.65,1,437.713
6/29/2012 8:00,22.8,17.4,72,24,24.1,99.61,1,342.129
6/29/2012 9:00,24.8,18,66,24,24.1,99.55,1,333.453
6/29/2012 10:00,25.5,18.3,64,26,48.3,99.52,1,89.3188
6/29/2012 11:00,26.5,19.2,64,26,24.1,99.51,1,2.12559
6/29/2012 12:00,27.3,18.5,59,32,24.1,99.47,2,0.37143
6/29/2012 13:00,28.6,18.2,53,37,48.3,99.46,1,37.7137
6/29/2012 14:00,29.8,17.1,46,33,48.3,99.44,1,25.2565
6/29/2012 15:00,30.7,14.6,38,32,48.3,99.42,1,149.653
6/29/2012 16:00,31.1,13,33,28,48.3,99.39,1,307.686
6/29/2012 17:00,30.2,12.2,33,30,48.3,99.43,1,570.203
6/29/2012 18:00,29.8,12.5,35,24,48.3,99.45,1,479.862
6/29/2012 19:00,28.5,12.3,37,17,48.3,99.45,1,340.538
6/29/2012 20:00,27.6,13.4,42,9,25,99.51,1,319.17
6/29/2012 21:00,26.5,15.3,50,22,25,99.58,1,298.594
6/29/2012 22:00,25.7,14,48,22,25,99.59,2,74.9472
6/29/2012 23:00,24.5,13.5,50,17,25,99.61,1,0.08277
6/30/2012 0:00,23.1,11.9,49,20,25,99.63,1,0.83205
6/30/2012 1:00,22.6,11.4,49,15,25,99.68,1,4.45144
6/30/2012 2:00,22,11.5,51,17,25,99.67,1,26.2286
6/30/2012 3:00,21.2,12.3,57,17,25,99.66,1,186.424
6/30/2012 4:00,20.5,13,62,20,48.3,99.7,1,300.067
6/30/2012 5:00,20.8,12.4,59,26,48.3,99.83,2,583.023
6/30/2012 6:00,21.6,13.2,59,28,48.3,99.85,2,506.578
6/30/2012 7:00,22.1,13.8,59,20,48.3,99.86,2,478.53
6/30/2012 8:00,23.4,14.4,57,26,48.3,99.88,2,230.131
6/30/2012 9:00,24.2,13.9,53,26,48.3,99.83,1,83.0429
6/30/2012 10:00,25.1,14.5,52,30,48.3,99.83,1,4.25047
6/30/2012 11:00,26.3,14.9,50,26,48.3,99.79,1,5.10306
6/30/2012 12:00,27.6,15.5,48,26,48.3,99.74,1,10.3983
6/30/2012 13:00,28,14.8,45,30,48.3,99.68,1,10.9028
6/30/2012 14:00,29.9,13.8,37,33,48.3,99.67,1,7.77532
6/30/2012 15:00,28.8,13.2,38,28,24.1,99.66,2,135.889
6/30/2012 16:00,29,13.1,38,26,48.3,99.65,2,350.062
6/30/2012 17:00,24.8,17.6,64,11,48.3,99.69,2,429.508
6/30/2012 18:00,24.3,16.2,61,22,24.1,99.79,2,316.506
6/30/2012 19:00,23.9,16.6,64,7,48.3,99.86,2,806.554
6/30/2012 20:00,22.9,16.2,66,6,25,99.92,2,527.605
6/30/2012 21:00,23.6,16.3,64,13,25,100.02,2,77.1145
6/30/2012 22:00,23.3,15.3,61,7,25,100.04,2,58.0797
6/30/2012 23:00,22.3,15.6,66,4,25,100.07,2,1.20948
7/1/2012 0:00,22,15.7,67,0,25,100.1,2,2.20118
7/1/2012 1:00,21.1,16.8,76,6,25,100.14,2,25.7535
7/1/2012 2:00,20.4,16.1,76,9,24.1,100.16,2,103.99
7/1/2012 3:00,20.2,13.8,67,7,25,100.22,2,82.0514
7/1/2012 4:00,20,12.3,61,6,24.1,100.27,2,273.926
7/1/2012 5:00,20.2,12.3,60,0,24.1,100.32,2,434.396
7/1/2012 6:00,21,12.9,60,7,24.1,100.41,2,462.428
7/1/2012 7:00,21.3,13.4,61,11,24.1,100.46,2,519.612
7/1/2012 8:00,21.6,13.1,58,6,24.1,100.5,1,306.14
7/1/2012 9:00,22.9,13,54,4,48.3,100.51,1,121.032
7/1/2012 10:00,23.4,13.5,54,13,48.3,100.5,1,3.84201
7/1/2012 11:00,24.6,14.4,53,19,48.3,100.5,1,0.70148
7/1/2012 12:00,24.2,13.4,51,22,48.3,100.54,1,25.5379
7/1/2012 13:00,25.4,14,49,22,48.3,100.55,1,6.73176
7/1/2012 14:00,25.1,13.9,50,17,48.3,100.56,1,35.4543
7/1/2012 15:00,24.7,14,51,15,48.3,100.56,2,280.166
7/1/2012 16:00,24.7,13.8,51,15,48.3,100.55,2,168.951
7/1/2012 17:00,25.3,14.5,51,11,48.3,100.52,1,559.224
7/1/2012 18:00,24.5,13.9,52,17,48.3,100.52,1,563.936
7/1/2012 19:00,23.6,13,51,15,48.3,100.51,1,452.636
7/1/2012 20:00,21.9,12.9,57,11,25,100.55,1,239.818
7/1/2012 21:00,21.3,12.9,59,7,25,100.63,1,102.363
7/1/2012 22:00,19.6,13,66,11,25,100.63,1,12.7244
7/1/2012 23:00,19.1,12.9,67,9,25,100.67,1,1.9763
7/2/2012 0:00,18.1,13,72,13,25,100.69,1,6.28317
7/2/2012 1:00,17.3,12.6,74,7,25,100.71,1,2.50415
7/2/2012 2:00,16.6,12.5,77,7,25,100.72,1,35.1278
7/2/2012 3:00,16.6,12.5,77,6,25,100.72,1,89.4853
7/2/2012 4:00,16.8,12.4,75,0,24.1,100.75,1,291.993
7/2/2012 5:00,16.6,12.7,78,6,24.1,100.76,1,628.946
7/2/2012 6:00,19.5,14,71,6,48.3,100.79,1,637.45
7/2/2012 7:00,21.5,14.6,65,9,48.3,100.81,1,414.03
7/2/2012 8:00,22.2,14.8,63,15,48.3,100.84,2,658.105
7/2/2012 9:00,23.4,15,59,15,48.3,100.83,1,90.2567
7/2/2012 10:00,23.6,15.1,59,13,48.3,100.81,1,3.28945
7/2/2012 11:00,25.2,15.6,55,19,48.3,100.78,1,5.05268
7/2/2012 12:00,25.9,15.6,53,15,48.3,100.73,1,0.2034
7/2/2012 13:00,26.5,13.7,45,17,48.3,100.66,1,51.6389
7/2/2012 14:00,26.7,12.8,42,19,48.3,100.61,2,37.3254
7/2/2012 15:00,28.3,12.3,37,30,48.3,100.55,1,225.583
7/2/2012 16:00,28,11.6,36,22,48.3,100.54,1,217.668
7/2/2012 17:00,26.3,9.7,35,26,48.3,100.62,2,375.707
7/2/2012 18:00,25.9,10,37,20,48.3,100.66,2,264.157
7/2/2012 19:00,24.5,9.7,39,15,48.3,100.69,2,741.587
7/2/2012 20:00,21.7,10,47,9,25,100.75,1,163.07
7/2/2012 21:00,20,10.4,54,6,25,100.81,1,111.23
7/2/2012 22:00,19.1,10.5,57,6,25,100.82,1,21.4818
7/2/2012 23:00,19,10.8,59,7,25,100.81,1,5.71822
7/3/2012 0:00,18.2,10.8,62,7,25,100.83,1,3.75275
7/3/2012 1:00,16.7,10.5,67,4,25,100.84,1,10.9122
7/3/2012 2:00,17.2,11.1,67,4,25,100.83,1,0.77195
7/3/2012 3:00,16.9,10.4,66,0,25,100.83,1,109.904
7/3/2012 4:00,14.3,10.5,78,6,24.1,100.89,1,258.384
7/3/2012 5:00,17.6,10.8,64,6,48.3,100.84,1,642.036
7/3/2012 6:00,18.5,11.1,62,9,48.3,100.98,1,572.381
7/3/2012 7:00,20.3,10.3,53,6,48.3,100.97,1,683.449
7/3/2012 8:00,21.5,10.9,51,0,48.3,100.96,1,317.495
7/3/2012 9:00,21.9,11.1,50,9,48.3,100.94,1,119.125
7/3/2012 10:00,23,11.6,49,4,48.3,100.89,1,143.815
7/3/2012 11:00,24.1,12,47,9,48.3,100.85,2,0.42203
7/3/2012 12:00,25.2,12.3,45,11,48.3,100.79,2,7.44247
7/3/2012 13:00,26.9,13.1,43,13,48.3,100.74,2,9.08182
7/3/2012 14:00,27.3,13,41,9,48.3,100.66,2,18.3886
7/3/2012 15:00,26.9,12.3,40,15,48.3,100.58,2,347.585
7/3/2012 16:00,27.4,11.4,37,15,48.3,100.55,2,249.362
7/3/2012 17:00,27.5,10.4,34,15,48.3,100.49,2,528.94
7/3/2012 18:00,27,10.7,36,11,48.3,100.44,2,670.233
7/3/2012 19:00,25.3,14.4,51,17,48.3,100.41,2,469.48
7/3/2012 20:00,24.8,12.8,47,17,48.3,100.36,2,219.913
7/3/2012 21:00,25,13.9,50,13,25,100.37,3,130.232
7/3/2012 22:00,21.5,14.8,66,17,25,100.35,3,8.96177
7/3/2012 23:00,20.8,14.8,69,0,25,100.32,3,0.20418
7/4/2012 0:00,19.8,15.9,78,6,16.1,100.34,3,14.6215
7/4/2012 1:00,19.4,16.6,84,6,25,100.25,2,8.2562
7/4/2012 2:00,19.3,16.5,84,13,25,100.21,2,95.8359
7/4/2012 3:00,19.3,16.4,83,13,25,100.19,2,109.066
7/4/2012 4:00,19.9,16.9,83,13,19.3,100.21,2,227.869
7/4/2012 5:00,20.3,17.1,82,15,12.9,100.25,2,277.9
7/4/2012 6:00,20.5,17.3,82,15,16.1,100.24,2,796.267
7/4/2012 7:00,21.1,17.7,81,15,16.1,100.24,2,341.633
7/4/2012 8:00,22.3,18.1,77,17,16.1,100.23,2,258.316
7/4/2012 9:00,23.2,18.4,74,17,16.1,100.2,2,179.601
7/4/2012 10:00,24.6,18.9,71,19,19.3,100.16,2,9.40578
7/4/2012 11:00,24.8,18.9,70,24,19.3,100.13,2,25.1592
7/4/2012 12:00,26.1,20.2,70,24,19.3,100.14,2,17.809
7/4/2012 13:00,27,20.1,66,24,19.3,100.07,2,38.0801
7/4/2012 14:00,27.5,19.9,63,24,19.3,100.04,2,28.5818
7/4/2012 15:00,28.4,19.9,60,19,19.3,99.98,2,85.4605
7/4/2012 16:00,26.7,20.1,67,15,24.1,99.84,3,260.88
7/4/2012 17:00,21.6,20,91,11,24.1,100.02,3,675.394
7/4/2012 18:00,23.4,20.7,85,9,24.1,100.06,1,656.572
7/4/2012 19:00,23.3,20.2,83,6,24.1,100.09,1,457.57
7/4/2012 20:00,21.8,19.1,85,9,24.1,100.15,1,272.553
7/4/2012 21:00,21.2,18.3,84,9,25,100.25,1,150.797
7/4/2012 22:00,21.1,16.9,77,17,25,100.31,1,24.6582
7/4/2012 23:00,19.1,15.9,82,11,25,100.37,1,0
7/5/2012 0:00,17.9,14.8,82,9,25,100.38,1,6.30357
7/5/2012 1:00,17.2,14.8,86,6,25,100.45,1,10.4603
7/5/2012 2:00,16.6,14.6,88,11,25,100.43,1,4.49918
7/5/2012 3:00,16.8,14.6,87,11,25,100.46,1,133.607
7/5/2012 4:00,15.8,14.1,90,7,24.1,100.47,1,311.074
7/5/2012 5:00,16.1,14.5,90,9,24.1,100.56,1,586.373
7/5/2012 6:00,18.3,14.5,79,13,24.1,100.62,1,589.271
7/5/2012 7:00,19.4,14.7,74,17,24.1,100.68,1,495.89
7/5/2012 8:00,20.4,15,71,7,24.1,100.73,1,233.426
7/5/2012 9:00,21.1,15.3,69,6,48.3,100.74,2,267.452
7/5/2012 10:00,22,15.6,67,9,48.3,100.72,2,10.2458
7/5/2012 11:00,23.3,16.3,65,7,48.3,100.69,2,0.49404
7/5/2012 12:00,23.3,16.3,65,6,48.3,100.68,2,16.7175
7/5/2012 13:00,24.3,16.8,63,9,48.3,100.66,2,3.23819
7/5/2012 14:00,24.5,16.1,59,11,48.3,100.66,2,60.8157
7/5/2012 15:00,24.3,16.7,63,11,48.3,100.69,2,168.841
7/5/2012 16:00,24.8,17.9,66,17,48.3,100.66,2,242.222
7/5/2012 17:00,25.8,17.5,60,17,48.3,100.65,1,539.79
7/5/2012 18:00,25,17.2,62,19,48.3,100.64,1,611.303
7/5/2012 19:00,24.5,17.4,65,15,48.3,100.65,1,332.066
7/5/2012 20:00,23.4,17.2,68,13,48.3,100.69,1,250.144
7/5/2012 21:00,23.1,17.1,69,9,25,100.76,1,240.915
7/5/2012 22:00,21.9,17.6,77,9,25,100.76,1,6.37303
7/5/2012 23:00,20.8,17.6,82,7,25,100.74,1,6.42947
7/6/2012 0:00,20.5,17.2,81,7,25,100.73,1,5.29223
7/6/2012 1:00,20.7,17.4,81,0,25,100.75,1,23.9319
7/6/2012 2:00,19.9,16.9,83,4,25,100.74,1,46.8843
7/6/2012 3:00,19.1,16.1,83,7,25,100.76,1,73.9789
7/6/2012 4:00,19.3,16.2,82,7,25,100.75,1,249.852
7/6/2012 5:00,19.3,16.3,83,6,48.3,100.78,1,356.157
7/6/2012 6:00,20.7,17.5,82,9,48.3,100.79,2,701.185
7/6/2012 7:00,20.6,16.8,79,13,48.3,100.79,2,364.867
7/6/2012 8:00,22.1,16.7,71,15,48.3,100.76,2,221.913
7/6/2012 9:00,23.8,16.9,65,19,48.3,100.69,2,111.791
7/6/2012 10:00,25.7,18.3,64,15,48.3,100.65,2,139.852
7/6/2012 11:00,26.9,18.1,59,15,48.3,100.61,2,1.11792
7/6/2012 12:00,27.7,17.6,54,22,48.3,100.52,2,2.36234
7/6/2012 13:00,28.5,18.5,55,22,24.1,100.5,2,29.9072
7/6/2012 14:00,29,18.5,53,22,24.1,100.45,2,58.5361
7/6/2012 15:00,29.6,19.7,55,20,24.1,100.47,2,195.949
7/6/2012 16:00,30.5,20.4,55,20,24.1,100.41,2,293.215
7/6/2012 17:00,29.5,20.2,57,15,24.1,100.38,2,281.272
7/6/2012 18:00,29.7,20.8,59,11,24.1,100.33,2,461.884
7/6/2012 19:00,29.1,20.9,61,15,24.1,100.36,2,276.823
7/6/2012 20:00,28.7,21.2,64,13,24.1,100.33,2,347.207
7/6/2012 21:00,28.3,21.7,67,7,25,100.36,2,129.201
